Assessment,Trial,Cycle,Location,Statistic,Value
GY,SRPN,1998,Hutchinson,LSD(0.05),508
GY,SRPN,1998,Hutchinson,CV,12.3
 TW,SRPN,1998,Hutchinson,Replications,3
 TW,SRPN,1998,Hutchinson,Mean,71
 TW,SRPN,1998,Hutchinson,LSD(0.05),2.9
 TW,SRPN,1998,Hutchinson,CV,2.5
 HT,SRPN,1998,Hutchinson,Replications,3
 HT,SRPN,1998,Hutchinson,Mean,97
 HT,SRPN,1998,Hutchinson,LSD(0.05),4.7
 HT,SRPN,1998,Hutchinson,CV,3
 HD,SRPN,1998,Hutchinson,Replications,3
 HD,SRPN,1998,Hutchinson,Mean,132
 HD,SRPN,1998,Hutchinson,LSD(0.05),2
 HD,SRPN,1998,Hutchinson,CV,0.9
GY,SRPN,1998,Manhattan,Replications,3
GY,SRPN,1998,Manhattan,Mean,3828
GY,SRPN,1998,Manhattan,LSD(0.05),822
GY,SRPN,1998,Manhattan,CV,12.3
 TW,SRPN,1998,Manhattan,Replications,3
 TW,SRPN,1998,Manhattan,Mean,73.5
 TW,SRPN,1998,Manhattan,LSD(0.05),2.3
 TW,SRPN,1998,Manhattan,CV,1.9
GY,SRPN,1998,Salina,Replications,3
GY,SRPN,1998,Salina,Mean,4536
GY,SRPN,1998,Salina,LSD(0.05),626
GY,SRPN,1998,Salina,CV,8.5
GY,SRPN,1998,WichitaI,Replications,3
GY,SRPN,1998,WichitaI,Mean,4672
GY,SRPN,1998,WichitaI,LSD(0.05),712
GY,SRPN,1998,WichitaI,CV,9.4
GY,SRPN,1998,WichitaII,Replications,3
GY,SRPN,1998,WichitaII,Mean,3178
GY,SRPN,1998,WichitaII,LSD(0.05),780
GY,SRPN,1998,WichitaII,CV,15.1
 TW,SRPN,1998,WichitaII,Replications,3
 TW,SRPN,1998,WichitaII,Mean,73.8
 TW,SRPN,1998,WichitaII,LSD(0.05),2.5
 TW,SRPN,1998,WichitaII,CV,2.1
 HT,SRPN,1998,WichitaII,Replications,3
 HT,SRPN,1998,WichitaII,Mean,89
 HT,SRPN,1998,WichitaII,LSD(0.05),6
 HT,SRPN,1998,WichitaII,CV,4.1
 HD,SRPN,1998,WichitaII,Replications,3
 HD,SRPN,1998,WichitaII,Mean,131
 HD,SRPN,1998,WichitaII,LSD(0.05),1.5
 HD,SRPN,1998,WichitaII,CV,0.7
GY,SRPN,1998,Winfield,Replications,3
GY,SRPN,1998,Winfield,Mean,2980
GY,SRPN,1998,Winfield,LSD(0.05),407
GY,SRPN,1998,Winfield,CV,8.4
GY,SRPN,1998,Burlington,Replications,3
GY,SRPN,1998,Burlington,Mean,3603
GY,SRPN,1998,Burlington,LSD(0.05),538
GY,SRPN,1998,Burlington,CV,9.2
GY,SRPN,1998,Fort Collins,Replications,3
GY,SRPN,1998,Fort Collins,Mean,4344
GY,SRPN,1998,Fort Collins,LSD(0.05),746
GY,SRPN,1998,Fort Collins,CV,10.6
GY,SRPN,1998,Julesburg,Replications,3
GY,SRPN,1998,Julesburg,Mean,4023
GY,SRPN,1998,Julesburg,LSD(0.05),796
GY,SRPN,1998,Julesburg,CV,12.2
GY,SRPN,1998,Walsh,Replications,3
GY,SRPN,1998,Walsh,Mean,3211
GY,SRPN,1998,Walsh,LSD(0.05),725
GY,SRPN,1998,Walsh,CV,13.9
GY,SRPN,1998,Lincoln,Replications,3
GY,SRPN,1998,Lincoln,Mean,4799
GY,SRPN,1998,Lincoln,LSD(0.05),858
GY,SRPN,1998,Lincoln,CV,11
GY,SRPN,1998,Clay Center,Replications,3
GY,SRPN,1998,Clay Center,Mean,4270
GY,SRPN,1998,Clay Center,LSD(0.05),900
GY,SRPN,1998,Clay Center,CV,13
GY,SRPN,1998,North Platte,Replications,3
GY,SRPN,1998,North Platte,Mean,4405
GY,SRPN,1998,North Platte,LSD(0.05),1207
GY,SRPN,1998,North Platte,CV,16.9
GY,SRPN,1998,Grant,Replications,3
GY,SRPN,1998,Grant,Mean,6100
GY,SRPN,1998,Grant,LSD(0.05),486
GY,SRPN,1998,Grant,CV,4.9
TW,SRPN,1998,Grant,Replications,3
TW,SRPN,1998,Grant,Mean,86
TW,SRPN,1998,Grant,LSD(0.05),3
TW,SRPN,1998,Grant,CV,4.4
GY,SRPN,1998,Sidney,Replications,3
GY,SRPN,1998,Sidney,Mean,3882
GY,SRPN,1998,Sidney,LSD(0.05),1262
GY,SRPN,1998,Sidney,CV,20
GY,SRPN,1998,Alliance,Replications,3
GY,SRPN,1998,Alliance,Mean,4641
GY,SRPN,1998,Alliance,LSD(0.05),NA
GY,SRPN,1998,Alliance,CV,21.7
GY,SRPN,1998,Brookings,Replications,3
GY,SRPN,1998,Brookings,Mean,5086
GY,SRPN,1998,Brookings,LSD(0.05),540
GY,SRPN,1998,Brookings,CV,6.5
GY,SRPN,1998,Dakota Lakes,Replications,3
GY,SRPN,1998,Dakota Lakes,Mean,5841
GY,SRPN,1998,Dakota Lakes,LSD(0.05),955
GY,SRPN,1998,Dakota Lakes,CV,10.1
GY,SRPN,1998,Winner,Replications,3
GY,SRPN,1998,Winner,Mean,2754
GY,SRPN,1998,Winner,LSD(0.05),610
GY,SRPN,1998,Winner,CV,13.6
GY,SRPN,1998,Columbia,Replications,3
GY,SRPN,1998,Columbia,Mean,2961
GY,SRPN,1998,Columbia,LSD(0.05),396
GY,SRPN,1998,Columbia,CV,8.3
GY,SRPN,1998,Crawfordsville,Replications,2
GY,SRPN,1998,Crawfordsville,Mean,3397
GY,SRPN,1998,Crawfordsville,LSD(0.05),644
GY,SRPN,1998,Crawfordsville,CV,9.5
GY,SRPN,1998,Bozeman,Replications,1
GY,SRPN,1998,Lind,Replications,4
GY,SRPN,1998,Lind,Mean,4686
GY,SRPN,1998,Lind,LSD(0.05),649
GY,SRPN,1998,Lind,CV,9.8
GY,SRPN,1998,Lind,Comments,Plots excluded from analysis due to rodent damage.
GY,SRPN,1999,Bozeman,Replications,1
GY,SRPN,1999,Crawfordsville,Replications,2
GY,SRPN,1999,Crawfordsville,Mean,4743
GY,SRPN,1999,Crawfordsville,LSD(0.05),1046
GY,SRPN,1999,Crawfordsville,CV,11
 TW,SRPN,1999,Crawfordsville,Replications,2
 TW,SRPN,1999,Crawfordsville,Mean,73.7
 TW,SRPN,1999,Crawfordsville,LSD(0.05),6.9
 TW,SRPN,1999,Crawfordsville,CV,4.7
GY,SRPN,1999,Clovis (Dry),Replications,3
GY,SRPN,1999,Clovis (Dry),Mean,4011
GY,SRPN,1999,Clovis (Dry),LSD(0.05),1435
GY,SRPN,1999,Clovis (Dry),CV,22
 TW,SRPN,1999,Clovis (Dry),Replications,3
 TW,SRPN,1999,Clovis (Dry),Mean,76.9
 TW,SRPN,1999,Clovis (Dry),LSD(0.05),5.2
 TW,SRPN,1999,Clovis (Dry),CV,4.2
GY,SRPN,1999,Clovis (Irr),Replications,3
GY,SRPN,1999,Clovis (Irr),Mean,6054
GY,SRPN,1999,Clovis (Irr),LSD(0.05),1856
GY,SRPN,1999,Clovis (Irr),CV,19
 TW,SRPN,1999,Clovis (Irr),Replications,3
 TW,SRPN,1999,Clovis (Irr),Mean,77.9
 TW,SRPN,1999,Clovis (Irr),LSD(0.05),3.3
 TW,SRPN,1999,Clovis (Irr),CV,2.6
GY,SRPN,1999,Farmington,Replications,4
GY,SRPN,1999,Farmington,Mean,6267
GY,SRPN,1999,Farmington,LSD(0.05),1618
GY,SRPN,1999,Farmington,CV,18
GY,SRPN,1999,McGregor,Replications,4
GY,SRPN,1999,McGregor,Mean,3235
GY,SRPN,1999,McGregor,LSD(0.05),582
GY,SRPN,1999,McGregor,CV,
GY,SRPN,1999,Bushland (Dry),Replications,3
GY,SRPN,1999,Bushland (Dry),Mean,3803
GY,SRPN,1999,Bushland (Dry),LSD(0.05),920
GY,SRPN,1999,Bushland (Dry),CV,15
GY,SRPN,1999,Bushland (Irr),Replications,3
GY,SRPN,1999,Bushland (Irr),Mean,6302
GY,SRPN,1999,Bushland (Irr),LSD(0.05),955
GY,SRPN,1999,Bushland (Irr),CV,9
GY,SRPN,1999,Chillicothe,Replications,3
GY,SRPN,1999,Chillicothe,Mean,3344
GY,SRPN,1999,Chillicothe,LSD(0.05),743
GY,SRPN,1999,Chillicothe,CV,14
GY,SRPN,1999,Prosper,Replications,3
GY,SRPN,1999,Prosper,Mean,3234
GY,SRPN,1999,Prosper,LSD(0.05),380
GY,SRPN,1999,Prosper,CV,7
GY,SRPN,1999,Beeville,Replications,1
GY,SRPN,1999,Altus,Replications,3
GY,SRPN,1999,Altus,Mean,3041
GY,SRPN,1999,Altus,LSD(0.05),515
GY,SRPN,1999,Altus,CV,10
TW,SRPN,1999,Altus,Replications,
TW,SRPN,1999,Altus,Mean,77.5
TW,SRPN,1999,Altus,LSD(0.05),1.6
TW,SRPN,1999,Altus,CV,1
GY,SRPN,1999,Goodwell (Irr),Replications,3
GY,SRPN,1999,Goodwell (Irr),Mean,5872
GY,SRPN,1999,Goodwell (Irr),LSD(0.05),854
GY,SRPN,1999,Goodwell (Irr),CV,9
TW,SRPN,1999,Goodwell (Irr),Replications,3
TW,SRPN,1999,Goodwell (Irr),Mean,77.4
TW,SRPN,1999,Goodwell (Irr),LSD(0.05),1
TW,SRPN,1999,Goodwell (Irr),CV,0.6
GY,SRPN,1999,Lahoma,Replications,3
GY,SRPN,1999,Lahoma,Mean,2920
GY,SRPN,1999,Lahoma,LSD(0.05),778
GY,SRPN,1999,Lahoma,CV,16
TW,SRPN,1999,Lahoma,Replications,3
TW,SRPN,1999,Lahoma,Mean,67.2
TW,SRPN,1999,Lahoma,LSD(0.05),3
TW,SRPN,1999,Lahoma,CV,2.2
GY,SRPN,1999,Stillwater,Replications,3
GY,SRPN,1999,Stillwater,Mean,3069
GY,SRPN,1999,Stillwater,LSD(0.05),570
GY,SRPN,1999,Stillwater,CV,11
 TW,SRPN,1999,Stillwater,Replications,3
 TW,SRPN,1999,Stillwater,Mean,76.4
 TW,SRPN,1999,Stillwater,LSD(0.05),1.6
 TW,SRPN,1999,Stillwater,CV,1.3
GY,SRPN,1999,Hays,Replications,3
GY,SRPN,1999,Hays,Mean,5047
GY,SRPN,1999,Hays,LSD(0.05),701
GY,SRPN,1999,Hays,CV,9
 TW,SRPN,1999,Hays,Replications,3
 TW,SRPN,1999,Hays,Mean,76.9
 TW,SRPN,1999,Hays,LSD(0.05),0.6
 TW,SRPN,1999,Hays,CV,0.8
GY,SRPN,1999,Colby,Replications,3
GY,SRPN,1999,Colby,Mean,4748
GY,SRPN,1999,Colby,LSD(0.05),420
GY,SRPN,1999,Colby,CV,5
 TW,SRPN,1999,Colby,Replications,3
 TW,SRPN,1999,Colby,Mean,74.9
 TW,SRPN,1999,Colby,LSD(0.05),5.4
 TW,SRPN,1999,Colby,CV,4.4
GY,SRPN,1999,Wichita,Replications,3
GY,SRPN,1999,Wichita,Mean,886
GY,SRPN,1999,Wichita,LSD(0.05),256
GY,SRPN,1999,Wichita,CV,18
GY,SRPN,1999,Salina,Replications,3
GY,SRPN,1999,Salina,Mean,3939
GY,SRPN,1999,Salina,LSD(0.05),644
GY,SRPN,1999,Salina,CV,10
GY,SRPN,1999,Garden City,Replications,3
GY,SRPN,1999,Garden City,Mean,5217
GY,SRPN,1999,Garden City,LSD(0.05),882
GY,SRPN,1999,Garden City,CV,10
 TW,SRPN,1999,Garden City,Replications,3
 TW,SRPN,1999,Garden City,Mean,75.4
 TW,SRPN,1999,Garden City,LSD(0.05),1.4
 TW,SRPN,1999,Garden City,CV,1.1
GY,SRPN,1999,Hutchinson,Replications,3
GY,SRPN,1999,Hutchinson,Mean,2456
GY,SRPN,1999,Hutchinson,LSD(0.05),608
GY,SRPN,1999,Hutchinson,CV,15
 TW,SRPN,1999,Hutchinson,Replications,3
 TW,SRPN,1999,Hutchinson,Mean,74.1
 TW,SRPN,1999,Hutchinson,LSD(0.05),1.7
 TW,SRPN,1999,Hutchinson,CV,1.5
GY,SRPN,1999,Manhattan,Replications,3
GY,SRPN,1999,Manhattan,Mean,2831
GY,SRPN,1999,Manhattan,LSD(0.05),650
GY,SRPN,1999,Manhattan,CV,14
 TW,SRPN,1999,Manhattan,Replications,3
 TW,SRPN,1999,Manhattan,Mean,72.5
 TW,SRPN,1999,Manhattan,LSD(0.05),2.7
 TW,SRPN,1999,Manhattan,CV,2.3
GY,SRPN,1999,Akron,Replications,3
GY,SRPN,1999,Akron,Mean,4294
GY,SRPN,1999,Akron,LSD(0.05),1090
GY,SRPN,1999,Akron,CV,16
 TW,SRPN,1999,Akron,Replications,3
 TW,SRPN,1999,Akron,Mean,77.1
 TW,SRPN,1999,Akron,LSD(0.05),1.5
 TW,SRPN,1999,Akron,CV,1.2
GY,SRPN,1999,Burlington,Replications,3
GY,SRPN,1999,Burlington,Mean,3092
GY,SRPN,1999,Burlington,LSD(0.05),1134
GY,SRPN,1999,Burlington,CV,23
 TW,SRPN,1999,Burlington,Replications,3
 TW,SRPN,1999,Burlington,Mean,77.3
 TW,SRPN,1999,Burlington,LSD(0.05),1.8
 TW,SRPN,1999,Burlington,CV,2.2
GY,SRPN,1999,Julesburg,Replications,3
GY,SRPN,1999,Julesburg,Mean,3666
GY,SRPN,1999,Julesburg,LSD(0.05),604
GY,SRPN,1999,Julesburg,CV,10
 TW,SRPN,1999,Julesburg,Replications,3
 TW,SRPN,1999,Julesburg,Mean,76.6
 TW,SRPN,1999,Julesburg,LSD(0.05),2.1
 TW,SRPN,1999,Julesburg,CV,1.7
GY,SRPN,1999,Fort Collins,Replications,3
GY,SRPN,1999,Fort Collins,Mean,5511
GY,SRPN,1999,Fort Collins,LSD(0.05),785
GY,SRPN,1999,Fort Collins,CV,9
 TW,SRPN,1999,Fort Collins,Replications,3
 TW,SRPN,1999,Fort Collins,Mean,79.7
 TW,SRPN,1999,Fort Collins,LSD(0.05),1
 TW,SRPN,1999,Fort Collins,CV,0.7
GY,SRPN,1999,Walsh,Replications,3
GY,SRPN,1999,Walsh,Mean,3903
GY,SRPN,1999,Walsh,LSD(0.05),916
GY,SRPN,1999,Walsh,CV,15
 TW,SRPN,1999,Walsh,Replications,3
 TW,SRPN,1999,Walsh,Mean,77.6
 TW,SRPN,1999,Walsh,LSD(0.05),2.8
 TW,SRPN,1999,Walsh,CV,2.2
GY,SRPN,1999,Lincoln,Replications,3
GY,SRPN,1999,Lincoln,Mean,4530
GY,SRPN,1999,Lincoln,LSD(0.05),660
GY,SRPN,1999,Lincoln,CV,9
GY,SRPN,1999,Clay Center,Replications,3
GY,SRPN,1999,Clay Center,Mean,2204
GY,SRPN,1999,Clay Center,LSD(0.05),789
GY,SRPN,1999,Clay Center,CV,22
GY,SRPN,1999,North Platte,Replications,3
GY,SRPN,1999,North Platte,Mean,4096
GY,SRPN,1999,North Platte,LSD(0.05),NA
GY,SRPN,1999,North Platte,CV,18
GY,SRPN,1999,Alliance,Replications,3
GY,SRPN,1999,Alliance,Mean,3492
GY,SRPN,1999,Alliance,LSD(0.05),NA
GY,SRPN,1999,Alliance,CV,17
GY,SRPN,1999,Brookings,Replications,3
GY,SRPN,1999,Brookings,Mean,4548
GY,SRPN,1999,Brookings,LSD(0.05),410
GY,SRPN,1999,Brookings,CV,6
GY,SRPN,1999,Dakota Lakes,Replications,3
GY,SRPN,1999,Dakota Lakes,Mean,4850
GY,SRPN,1999,Dakota Lakes,LSD(0.05),499
GY,SRPN,1999,Dakota Lakes,CV,6
GY,SRPN,1999,Winner,Replications,3
GY,SRPN,1999,Winner,Mean,4323
GY,SRPN,1999,Winner,LSD(0.05),629
GY,SRPN,1999,Winner,CV,9
GY,SRPN,1999,Columbia,Replications,3
GY,SRPN,1999,Columbia,Mean,3008
GY,SRPN,1999,Columbia,LSD(0.05),479
GY,SRPN,1999,Columbia,CV,10
 TW,SRPN,1999,Columbia,Replications,3
 TW,SRPN,1999,Columbia,Mean,74.9
 TW,SRPN,1999,Columbia,LSD(0.05),2.1
 TW,SRPN,1999,Columbia,CV,1.8
GY,NRPN,1999,Lincoln,Replications,3
GY,NRPN,1999,Lincoln,Mean,3480
GY,NRPN,1999,Lincoln,LSD(0.05),893
GY,NRPN,1999,Lincoln,CV,16
GY,NRPN,1999,North Platte,Replications,3
GY,NRPN,1999,North Platte,Mean,3638
GY,NRPN,1999,North Platte,LSD(0.05),889
GY,NRPN,1999,North Platte,CV,15
GY,NRPN,1999,Imperial (Irr),Replications,3
GY,NRPN,1999,Imperial (Irr),Mean,4723
GY,NRPN,1999,Imperial (Irr),LSD(0.05),545
GY,NRPN,1999,Imperial (Irr),CV,7
GY,NRPN,1999,Alliance,Replications,3
GY,NRPN,1999,Alliance,Mean,3142
GY,NRPN,1999,Alliance,LSD(0.05),901
GY,NRPN,1999,Alliance,CV,18
GY,NRPN,1999,Brookings,Replications,3
GY,NRPN,1999,Brookings,Mean,4293
GY,NRPN,1999,Brookings,LSD(0.05),422
GY,NRPN,1999,Brookings,CV,6
GY,NRPN,1999,Dakota Lakes,Replications,3
GY,NRPN,1999,Dakota Lakes,Mean,4215
GY,NRPN,1999,Dakota Lakes,LSD(0.05),531
GY,NRPN,1999,Dakota Lakes,CV,8
GY,NRPN,1999,Winner,Replications,3
GY,NRPN,1999,Winner,Mean,4133
GY,NRPN,1999,Winner,LSD(0.05),475
GY,NRPN,1999,Winner,CV,7
GY,NRPN,1999,Hettinger,Replications,3
GY,NRPN,1999,Hettinger,Mean,4858
GY,NRPN,1999,Hettinger,LSD(0.05),665
GY,NRPN,1999,Hettinger,CV,9
GY,NRPN,1999,Casselton,Replications,3
GY,NRPN,1999,Casselton,Mean,3898
GY,NRPN,1999,Casselton,LSD(0.05),NA
GY,NRPN,1999,Casselton,CV,23
GY,NRPN,1999,Williston,Replications,4
GY,NRPN,1999,Williston,Mean,4173
GY,NRPN,1999,Williston,LSD(0.05),470
GY,NRPN,1999,Williston,CV,7
GY,NRPN,1999,Archer,Replications,3
GY,NRPN,1999,Archer,Mean,2365
GY,NRPN,1999,Archer,LSD(0.05),415
GY,NRPN,1999,Archer,CV,11
GY,NRPN,1999,Moccasin,Replications,3
GY,NRPN,1999,Moccasin,Mean,4046
GY,NRPN,1999,Moccasin,LSD(0.05),536
GY,NRPN,1999,Moccasin,CV,8
GY,NRPN,1999,Bozeman,Replications,3
GY,NRPN,1999,Bozeman,Mean,7441
GY,NRPN,1999,Bozeman,LSD(0.05),815
GY,NRPN,1999,Bozeman,CV,5
GY,NRPN,1999,Rosemount,Replications,3
GY,NRPN,1999,Rosemount,Mean,4591
GY,NRPN,1999,Rosemount,LSD(0.05),12
GY,NRPN,1999,Rosemount,CV,7
GY,NRPN,1999,Waseca,Replications,3
GY,NRPN,1999,Waseca,Mean,4318
GY,NRPN,1999,Waseca,LSD(0.05),1024
GY,NRPN,1999,Waseca,CV,15
GY,NRPN,1999,Ames,Replications,2
GY,NRPN,1999,Ames,Mean,3652
GY,NRPN,1999,Ames,LSD(0.05),1247
GY,NRPN,1999,Ames,CV,17
GY,NRPN,1999,Lethbridge,Replications,4
GY,NRPN,1999,Lethbridge,Mean,6716
GY,NRPN,1999,Lethbridge,LSD(0.05),891
GY,NRPN,1999,Lethbridge,CV,10
GY,NRPN,2000,Lincoln,Replications,
GY,NRPN,2000,Lincoln,Mean,"3,970.1"
GY,NRPN,2000,Lincoln,LSD(0.05),8.6
GY,NRPN,2000,Lincoln,CV,558
GY,NRPN,2000,Sidney,Replications,
GY,NRPN,2000,Sidney,Mean,"4,739.7"
GY,NRPN,2000,Sidney,LSD(0.05),8.7
GY,NRPN,2000,Sidney,CV,672
GY,NRPN,2000,Alliance,Replications,
GY,NRPN,2000,Alliance,Mean,"3,503.9"
GY,NRPN,2000,Alliance,LSD(0.05),13.2
GY,NRPN,2000,Alliance,CV,757
GY,NRPN,2000,Brookings,Replications,
GY,NRPN,2000,Brookings,Mean,"4,070.8"
GY,NRPN,2000,Brookings,LSD(0.05),6.8
GY,NRPN,2000,Brookings,CV,450
GY,NRPN,2000,Dakota Lakes,Replications,
GY,NRPN,2000,Dakota Lakes,Mean,"3,914.3"
GY,NRPN,2000,Dakota Lakes,LSD(0.05),9.8
GY,NRPN,2000,Dakota Lakes,CV,629
GY,NRPN,2000,Winner,Replications,
GY,NRPN,2000,Winner,Mean,"3,109.2"
GY,NRPN,2000,Winner,LSD(0.05),10.5
GY,NRPN,2000,Winner,CV,532
GY,NRPN,2000,Ames,Replications,
GY,NRPN,2000,Ames,Mean,"5,182.3"
GY,NRPN,2000,Ames,LSD(0.05),6
GY,NRPN,2000,Ames,CV,635
GY,NRPN,2000,Casselton,Replications,
GY,NRPN,2000,Casselton,Mean,"2,531.4"
GY,NRPN,2000,Casselton,LSD(0.05),15.4
GY,NRPN,2000,Casselton,CV,545
GY,NRPN,2000,Williston,Replications,
GY,NRPN,2000,Williston,Mean,"4,117.5"
GY,NRPN,2000,Williston,LSD(0.05),7.1
GY,NRPN,2000,Williston,CV,408
GY,NRPN,2000,Hettinger,Replications,
GY,NRPN,2000,Hettinger,Mean,"6,278.1"
GY,NRPN,2000,Hettinger,LSD(0.05),9.6
GY,NRPN,2000,Hettinger,CV,979
GY,NRPN,2000,Bozeman,Replications,
GY,NRPN,2000,Bozeman,Mean,"6,744.7"
GY,NRPN,2000,Bozeman,LSD(0.05),4.7
GY,NRPN,2000,Bozeman,CV,512
GY,NRPN,2000,Archer,Replications,
GY,NRPN,2000,Archer,Mean,"1,329.1"
GY,NRPN,2000,Archer,LSD(0.05),14.6
GY,NRPN,2000,Archer,CV,317
GY,NRPN,2000,Rosemount,Replications,
GY,NRPN,2000,Rosemount,Mean,"4,342.2"
GY,NRPN,2000,Rosemount,LSD(0.05),13.1
GY,NRPN,2000,Rosemount,CV,932
GY,NRPN,2000,Waseca,Replications,
GY,NRPN,2000,Waseca,Mean,"2,816.1"
GY,NRPN,2000,Waseca,LSD(0.05),18.5
GY,NRPN,2000,Waseca,CV,852
GY,SRPN,2000,Clovis (Dry),Replications,
GY,SRPN,2000,Clovis (Dry),Mean,2023.2
GY,SRPN,2000,Clovis (Dry),LSD(0.05),27.15
GY,SRPN,2000,Clovis (Dry),CV,888
GY,SRPN,2000,Clovis (Irr),Replications,
GY,SRPN,2000,Clovis (Irr),Mean,3861.1
GY,SRPN,2000,Clovis (Irr),LSD(0.05),18.60
GY,SRPN,2000,Clovis (Irr),CV,1161
GY,SRPN,2000,Farmington,Replications,
GY,SRPN,2000,Farmington,Mean,6862.8
GY,SRPN,2000,Farmington,LSD(0.05),12.87
GY,SRPN,2000,Farmington,CV,1236
GY,SRPN,2000,McGregor,Replications,
GY,SRPN,2000,McGregor,Mean,3660.3
GY,SRPN,2000,McGregor,LSD(0.05),10.7
GY,SRPN,2000,McGregor,CV,638.1
GY,SRPN,2000,Prosper,Replications,
GY,SRPN,2000,Prosper,Mean,2934.7
GY,SRPN,2000,Prosper,LSD(0.05),12.0
GY,SRPN,2000,Prosper,CV,571.8
GY,SRPN,2000,Chillicothe,Replications,
GY,SRPN,2000,Chillicothe,Mean,3507.9
GY,SRPN,2000,Chillicothe,LSD(0.05),15.9
GY,SRPN,2000,Chillicothe,CV,904.9
GY,SRPN,2000,Bushland (Dry),Replications,
GY,SRPN,2000,Bushland (Dry),Mean,3063.6
GY,SRPN,2000,Bushland (Dry),LSD(0.05),6.8
GY,SRPN,2000,Bushland (Dry),CV,336.8
GY,SRPN,2000,Bushland (Irr),Replications,
GY,SRPN,2000,Bushland (Irr),Mean,4128.51
GY,SRPN,2000,Bushland (Irr),LSD(0.05),9.00
GY,SRPN,2000,Bushland (Irr),CV,601.34
GY,SRPN,2000,Altus,Replications,
GY,SRPN,2000,Altus,Mean,3512.2
GY,SRPN,2000,Altus,LSD(0.05),11.8
GY,SRPN,2000,Altus,CV,589.9
GY,SRPN,2000,Lahoma,Replications,
GY,SRPN,2000,Lahoma,Mean,2513.6
GY,SRPN,2000,Lahoma,LSD(0.05),11.8
GY,SRPN,2000,Lahoma,CV,480.8
GY,SRPN,2000,Stillwater,Replications,
GY,SRPN,2000,Stillwater,Mean,2941.4
GY,SRPN,2000,Stillwater,LSD(0.05),10.6
GY,SRPN,2000,Stillwater,CV,506.5
GY,SRPN,2000,Goodwell (Irr),Replications,
GY,SRPN,2000,Goodwell (Irr),Mean,2739.1
GY,SRPN,2000,Goodwell (Irr),LSD(0.05),11.8
GY,SRPN,2000,Goodwell (Irr),CV,686.3
GY,SRPN,2000,Manhattan,Replications,
GY,SRPN,2000,Manhattan,Mean,2977.1
GY,SRPN,2000,Manhattan,LSD(0.05),13.9
GY,SRPN,2000,Manhattan,CV,674.4
GY,SRPN,2000,Wichita,Replications,
GY,SRPN,2000,Wichita,Mean,2245.4
GY,SRPN,2000,Wichita,LSD(0.05),24.4
GY,SRPN,2000,Wichita,CV,890.6
GY,SRPN,2000,Hugoton,Replications,
GY,SRPN,2000,Hugoton,Mean,2919.5
GY,SRPN,2000,Hugoton,LSD(0.05),16.9
GY,SRPN,2000,Hugoton,CV,798.2
GY,SRPN,2000,Hays,Replications,
GY,SRPN,2000,Hays,Mean,4338.7
GY,SRPN,2000,Hays,LSD(0.05),9.5
GY,SRPN,2000,Hays,CV,662.9
GY,SRPN,2000,Winfield,Replications,
GY,SRPN,2000,Winfield,Mean,3253.5
GY,SRPN,2000,Winfield,LSD(0.05),14.1
GY,SRPN,2000,Winfield,CV,741.3
GY,SRPN,2000,Colby,Replications,
GY,SRPN,2000,Colby,Mean,3790.7
GY,SRPN,2000,Colby,LSD(0.05),8.1
GY,SRPN,2000,Colby,CV,495.1
GY,SRPN,2000,Garden City,Replications,
GY,SRPN,2000,Garden City,Mean,2674.7
GY,SRPN,2000,Garden City,LSD(0.05),10.4
GY,SRPN,2000,Garden City,CV,448.0
GY,SRPN,2000,Akron,Replications,
GY,SRPN,2000,Akron,Mean,2125.9
GY,SRPN,2000,Akron,LSD(0.05),15.2
GY,SRPN,2000,Akron,CV,531.3
GY,SRPN,2000,Burlington,Replications,
GY,SRPN,2000,Burlington,Mean,1952.1
GY,SRPN,2000,Burlington,LSD(0.05),15.0
GY,SRPN,2000,Burlington,CV,474.1
GY,SRPN,2000,Fort Collins,Replications,
GY,SRPN,2000,Fort Collins,Mean,4196.5
GY,SRPN,2000,Fort Collins,LSD(0.05),17.3
GY,SRPN,2000,Fort Collins,CV,1183.7
GY,SRPN,2000,Julesburg,Replications,
GY,SRPN,2000,Julesburg,Mean,1759.7
GY,SRPN,2000,Julesburg,LSD(0.05),16.7
GY,SRPN,2000,Julesburg,CV,479.1
GY,SRPN,2000,Walsh,Replications,
GY,SRPN,2000,Walsh,Mean,2010.3
GY,SRPN,2000,Walsh,LSD(0.05),17.8
GY,SRPN,2000,Walsh,CV,586.0
GY,SRPN,2000,Lincoln,Replications,
GY,SRPN,2000,Lincoln,Mean,3566.9
GY,SRPN,2000,Lincoln,LSD(0.05),15.2
GY,SRPN,2000,Lincoln,CV,880.2
GY,SRPN,2000,Clay Center,Replications,
GY,SRPN,2000,Clay Center,Mean,2865.1
GY,SRPN,2000,Clay Center,LSD(0.05),11.6
GY,SRPN,2000,Clay Center,CV,538.2
GY,SRPN,2000,Alliance,Replications,
GY,SRPN,2000,Alliance,Mean,3590.0
GY,SRPN,2000,Alliance,LSD(0.05),21.6
GY,SRPN,2000,Alliance,CV,n.s
GY,SRPN,2000,Sidney,Replications,
GY,SRPN,2000,Sidney,Mean,3925.5
GY,SRPN,2000,Sidney,LSD(0.05),9.4
GY,SRPN,2000,Sidney,CV,597.7
GY,SRPN,2000,Dakota Lakes,Replications,
GY,SRPN,2000,Dakota Lakes,Mean,4727.1
GY,SRPN,2000,Dakota Lakes,LSD(0.05),11.2
